iso3,year,GDP
ZAF,1989,108055624081.806
ZAF,1988,103976831870.957
ZAF,1987,96535763418.3729
ZAF,1986,73354771399.2627
ZAF,1985,64459376086.6883
ZAF,1984,84870163365.9306
ZAF,1983,96204110941.5672
ZAF,1982,85904057409.3585
ZAF,1981,93141472163.7596
ZAF,1980,89411864402.4272
ZAF,1979,63038658088.9121
ZAF,1978,51607412901.8532
ZAF,1977,45328411332.1028
ZAF,1976,41150460287.6151
ZAF,1975,42906905672.42
ZAF,1974,41389186094.5992
ZAF,1973,33262772008.1446
ZAF,1972,24515919216.8851
ZAF,1971,23411076638.279
ZAF,1970,21218391512.6434
ZAF,1969,19256992297.2031
ZAF,1968,17124793150.0827
ZAF,1967,15821393671.4425
ZAF,1966,14211394315.4423
ZAF,1965,13068994772.4021
ZAF,1964,11955995217.6019
ZAF,1963,10854195658.3217
ZAF,1962,9813996074.40157
ZAF,1961,9225996309.60148
ZAF,1960,8748596500.5614
SSD,2015,11997800760.2242
SSD,2014,13962212847.4576
SSD,2013,18426469016.9492
SSD,2012,11931472169.4915
SSD,2011,14907308932.7534
SSD,2010,14602072410.9506
SSD,2009,12231264525.0671
SSD,2008,14586253383.0632
ESP,2025,1906453309985.88
ESP,2024,1725671652742.19
ESP,2023,1619481980719.64
ESP,2022,1448850658406.62
ESP,2021,1461244901852.69
ESP,2020,1289783836971.21
ESP,2019,1403496387686.27
ESP,2018,1431642809327.06
ESP,2017,1321754088818.83
ESP,2016,1243015667917.12
ESP,2015,1206164777553.12
ESP,2014,1380244561361.96
ESP,2013,1362186923157.65
ESP,2012,1330994811670.31
ESP,2011,1487568659241.25
ESP,2010,1427989078916.67
ESP,2009,1496587590847.66
ESP,2008,1636115447612.5
ESP,2007,1476746276854.51
ESP,2006,1261846683275.29
ESP,2005,1154667551775.88
ESP,2004,1069829382514.67
ESP,2003,907963217057.645
ESP,2002,708938227243.923
ESP,2001,627798682378.741
ESP,2000,598102854756.08
ESP,1999,634394904386.874
ESP,1998,618731484575.12
ESP,1997,589739772727.273
ESP,1996,642251412058.321
ESP,1995,614170002668.802
ESP,1994,530183651720.283
ESP,1993,524700572623.872
ESP,1992,630465353486.104
ESP,1991,576753902321.857
ESP,1990,536175326477.31
ESP,1989,414460794096.978
ESP,1988,375891716897.586
ESP,1987,318520253335.13
ESP,1986,251141555185.933
ESP,1985,180664322896.282
ESP,1984,171979977230.387
ESP,1983,170829074245.94
ESP,1982,195856752991.065
ESP,1981,202663023968.283
ESP,1980,232600556973.776
ESP,1979,214448666336.143
ESP,1978,160484969618.056
ESP,1977,132354665936.473
ESP,1976,118422534195.474
ESP,1975,114695060869.565
ESP,1974,97204522642.0536
ESP,1973,78583355225.5854
ESP,1972,59090176028.993
ESP,1971,46586119760.479
ESP,1970,40963715236.5106
ESP,1969,37090689287.8552
ESP,1968,32394326463.759
ESP,1967,32570905397.2885
ESP,1966,29559436182.9186
ESP,1965,25479619606.5284
ESP,1964,21966876027.2517
ESP,1963,19631714759.6491
ESP,1962,16609632790.5843
ESP,1961,14238126759.7335
ESP,1960,12424514013.7604
LKA,2025,108825231671.196
LKA,2024,99616111265.7633
LKA,2023,84080307355.5983
LKA,2022,74143020303.663
LKA,2021,88556699052.2008
LKA,2020,84335574372.2997
LKA,2019,88998706177.9986
LKA,2018,94450015982.806
LKA,2017,94369350439.4732
LKA,2016,88000210878.1236
LKA,2015,85090300895.6546
LKA,2014,82531125461.843
LKA,2013,76976204074.978
LKA,2012,70447216891.3366
LKA,2011,67753285882.299
LKA,2010,58636049581.1712
LKA,2009,42066224093.0065
LKA,2008,40713826215.0093
LKA,2007,32350238760.4239
LKA,2006,28267410542.5164
LKA,2005,24405791044.7761
LKA,2004,20662525941.2985
LKA,2003,18881765437.2151
LKA,2002,16536535647.0834
LKA,2001,15749753804.8344
LKA,2000,16595882818.6857
LKA,1999,15711933513.2831
LKA,1998,15760736956.1852
LKA,1997,15091913883.7091
LKA,1996,13897738375.2488
LKA,1995,13029697560.9756
LKA,1994,11717604208.8223
LKA,1993,10338679635.7616
LKA,1992,9703011635.86585
LKA,1991,9000362581.58086
LKA,1990,8032551173.24014
LKA,1989,6987267683.77254
LKA,1988,6978371581.26375
LKA,1987,6682167119.56522
LKA,1986,6405210563.88294
LKA,1985,5978460972.01767
LKA,1984,6043474842.76729
LKA,1983,5167913302.16745
LKA,1982,4768765016.81884
LKA,1981,4415844155.84416
LKA,1980,4024621899.57653
LKA,1979,3364611432.24149
LKA,1978,2733183856.50224
LKA,1977,4104509582.86359
LKA,1976,3591319857.31272
LKA,1975,3791298145.50642
LKA,1974,3574586466.16541
LKA,1973,2875625000.0
LKA,1972,2553936348.40871
LKA,1971,2369308600.33727
LKA,1970,2296470588.23529
LKA,1969,1965546218.48739
LKA,1968,1801344537.81513
LKA,1967,1859465020.57613
LKA,1966,1751470588.23529
LKA,1965,1698319327.73109
LKA,1964,1309747899.15966
LKA,1963,1240672268.90756
LKA,1962,1434156378.60082
LKA,1961,1444327731.09244
LKA,1960,1409873949.57983
KNA,2025,1183514814.81481
KNA,2024,1122388888.88889
KNA,2023,1055651851.85185
KNA,2022,981429629.62963
KNA,2021,858622222.222222
KNA,2020,883922222.222222
KNA,2019,1107855555.55556
KNA,2018,1076548148.14815
KNA,2017,1056977777.77778
KNA,2016,1006818518.51852
KNA,2015,957222222.222222
KNA,2014,952111111.111111
KNA,2013,874548148.148148
KNA,2012,824585185.185185
KNA,2011,836092592.592593
KNA,2010,778718518.518518
KNA,2009,774274074.074074
KNA,2008,777692592.592593
KNA,2007,689285185.185185
KNA,2006,644414814.814815
KNA,2005,547203703.703704
KNA,2004,506900000.0
KNA,2003,469869869.86987
KNA,2002,481077373.669966
KNA,2001,458643829.014199
KNA,2000,421695769.843918
KNA,1999,406595484.373262
KNA,1998,383257331.40548
KNA,1997,374641307.974641
KNA,1996,333944444.444444
KNA,1995,313485185.185185
KNA,1994,295159259.259259
KNA,1993,263755555.555556
KNA,1992,242137037.037037
KNA,1991,220540740.740741
KNA,1990,217259259.259259
KNA,1989,192518518.518518
KNA,1988,172692592.592593
KNA,1987,147748148.148148
KNA,1986,130685185.185185
KNA,1985,111007407.407407
KNA,1984,98603703.7037037
KNA,1983,86874074.0740741
KNA,1982,86022222.2222222
KNA,1981,80888888.8888889
KNA,1980,68459259.2592593
KNA,1979,58840740.7407407
KNA,1978,49433333.3333333
KNA,1977,44496296.2962963
KNA,1976,30095602.2944551
KNA,1975,33364055.2995392
KNA,1974,31514856.3078422
KNA,1973,24196018.3767228
KNA,1972,22944849.1155047
KNA,1971,19624746.4503043
KNA,1970,16300000.0
KNA,1969,15850000.0
KNA,1968,14600000.0
KNA,1967,16742338.2519864
KNA,1966,14469078.1796966
KNA,1965,13593932.3220537
KNA,1964,13416633.1250839
KNA,1963,12833301.2500802
KNA,1962,12541635.3125784
KNA,1961,12483302.125078
KNA,1960,12366635.7500773
LCA,2025,2656444444.44444
LCA,2024,2605148148.14815
LCA,2023,2441259259.25926
LCA,2022,2319888888.88889
LCA,2021,1871111111.11111
LCA,2020,1521740740.74074
LCA,2019,2090074074.07407
LCA,2018,2060955555.55556
LCA,2017,1998503703.7037
LCA,2016,1868544444.44444
LCA,2015,1807640740.74074
LCA,2014,1749185185.18518
LCA,2013,1660392592.59259
LCA,2012,1598207407.40741
LCA,2011,1568370370.37037
LCA,2010,1482385185.18519
LCA,2009,1401507888.88889
LCA,2008,1437731111.11111
LCA,2007,1336088814.81481
LCA,2006,1268319185.18519
LCA,2005,1135555555.55556
LCA,2004,1066666666.66667
LCA,2003,987407407.407407
LCA,2002,900000000.0
LCA,2001,892592592.592592
LCA,2000,932592592.592592
LCA,1999,921851851.851852
LCA,1998,877407407.407407
LCA,1997,805925925.925926
LCA,1996,788888888.888889
LCA,1995,762962962.962963
LCA,1994,713703703.703704
LCA,1993,684814814.814815
LCA,1992,674074074.074074
LCA,1991,613703703.703704
LCA,1990,579629629.62963
LCA,1989,486666666.666667
LCA,1988,429629629.62963
LCA,1987,375555555.555556
LCA,1986,340000000.0
LCA,1985,284444444.444444
LCA,1984,251481481.481481
LCA,1983,197037037.037037
LCA,1982,183333333.333333
LCA,1981,194444444.444444
LCA,1980,170370370.37037
MAF,2021,649206262.847519
MAF,2019,652206037.103874
MAF,2014,772921958.529509
MAF,2011,775875748.523832
VCT,2025,1255222222.22222
VCT,2024,1157207407.40741
VCT,2023,1072237037.03704
VCT,2022,989188888.888889
VCT,2021,888677777.777778
VCT,2020,864566666.666667
VCT,2019,910481481.481481
VCT,2018,884329629.62963
VCT,2017,844040740.740741
VCT,2016,814303703.703704
VCT,2015,786555555.555555
VCT,2014,770900000.0
VCT,2013,764781259.259259
VCT,2012,730032592.592593
VCT,2011,713796370.37037
VCT,2010,720447888.888889
VCT,2009,714300259.259259
VCT,2008,732663259.259259
VCT,2007,713596666.666667
VCT,2006,643501148.148148
VCT,2005,579948925.925926
VCT,2004,549900185.185185
VCT,2003,509090888.888889
VCT,2002,487763851.851852
VCT,2001,462072333.333333
VCT,2000,427946037.037037
VCT,1999,390718518.518519
VCT,1998,373618518.518519
VCT,1997,347770370.37037
VCT,1996,331488888.888889
VCT,1995,316007407.407407
VCT,1994,289437037.037037
VCT,1993,286307407.407407
VCT,1992,277955555.555556
VCT,1991,254829629.62963
VCT,1990,240366666.666667
VCT,1989,214745002.222222
VCT,1988,200726712.592593
VCT,1987,175580647.407407
VCT,1986,160846656.666667
VCT,1985,145641705.185185
VCT,1984,135024987.777778
VCT,1983,122255349.62963
VCT,1982,113759203.333333
VCT,1981,102086539.259259
VCT,1980,82340339.6296296
VCT,1979,71096359.6296296
VCT,1978,60844771.4814815
VCT,1977,49353161.8518519
VCT,1976,32792844.6829448
VCT,1975,33237225.9880652
VCT,1974,32923702.7281866
VCT,1973,30165081.0858817
VCT,1972,27585804.8653032
VCT,1971,20051922.3261445
VCT,1970,18450000.0
VCT,1969,16650000.0
VCT,1968,15350000.0
VCT,1967,15835106.0327781
VCT,1966,16099959.7501006
VCT,1965,15108295.5625944
VCT,1964,14758296.4375922
VCT,1963,13708299.0625857
VCT,1962,14524963.6875908
VCT,1961,13999965.0000875
VCT,1960,13066634.0000817
SDN,2025,60162634574.4689
SDN,2024,49672435513.1126
SDN,2023,39898289820.7951
SDN,2022,51666875363.0963
SDN,2021,34229513774.9936
SDN,2020,27034593750.0
SDN,2019,32338079165.2893
SDN,2018,32333780383.2924
SDN,2017,41283617976.1905
SDN,2016,42630376000.0
SDN,2015,51726758676.7677
SDN,2014,49516748617.9775
SDN,2013,43024018082.1918
SDN,2012,37632919966.6667
SDN,2011,55018567210.5263
SDN,2010,58962978034.4828
SDN,2009,51621044076.9231
SDN,2008,64833083257.1431
SDN,2007,59440139774.8128
SDN,2006,45263831634.1497
SDN,2005,35182711987.974
SDN,2004,26646007250.7319
SDN,2003,21355298459.5955
SDN,2002,18137128388.3606
SDN,2001,15716361792.1926
SDN,2000,12257299147.2936
SDN,1999,10682028339.6898
SDN,1998,11250221536.7484
SDN,1997,11681175864.3383
SDN,1996,9018300724.66086
SDN,1995,13830363899.9163
SDN,1994,12793794737.042
SDN,1993,8881005435.80602
SDN,1992,7031933491.84899
SDN,1991,44171194366.2039
SDN,1990,33641222222.2222
SDN,1989,21408111111.1111
SDN,1988,14372555555.5556
SDN,1987,12093333333.3333
SDN,1986,10092200000.0
SDN,1985,8075259600.3398
SDN,1984,10447615384.6154
SDN,1983,8230153846.15385
SDN,1982,8732542273.73424
SDN,1981,10753888154.2798
SDN,1980,8951800000.0
SDN,1979,8418407786.60599
SDN,1978,8128719315.0792
SDN,1977,7499005639.37649
SDN,1976,6013210815.66115
SDN,1975,4823090191.91008
SDN,1974,3958931659.84759
SDN,1973,3077254460.30228
SDN,1972,2483055722.23738
SDN,1971,2288340041.03486
SDN,1970,2100229759.04718
SDN,1969,1847501441.26221
SDN,1968,1677771400.56798
SDN,1967,1607409539.36648
SDN,1966,1484491675.71652
SDN,1965,1446869619.31898
SDN,1964,1388282600.1961
SDN,1963,1351234926.33899
SDN,1962,1328259624.72217
SDN,1961,1222860428.55503
SDN,1960,1126364161.7644
SUR,2025,4523657796.86421
SUR,2024,4416775112.72266
SUR,2023,3472693412.08497
SUR,2022,3791603200.0259
SUR,2021,3107923197.96954
SUR,2020,2911807496.20227
SUR,2019,4016040575.08796
SUR,2018,3996198866.57453
SUR,2017,3591679430.99988
SUR,2016,3317421648.09918
SUR,2015,5126237646.22072
SUR,2014,5240606060.60606
SUR,2013,5145757575.75758
SUR,2012,4980000000.0
SUR,2011,4422276621.78703
SUR,2010,4368370997.92126
SUR,2009,3875409836.06557
SUR,2008,3532969034.60838
SUR,2007,2936612021.85792
SUR,2006,2626380435.17877
SUR,2005,1793410397.38738
SUR,2004,1484092538.40527
SUR,2003,1274190311.41869
SUR,2002,1093574468.08511
SUR,2001,834279357.798165
SUR,2000,947671969.69697
SUR,1999,886290697.674419
SUR,1998,1110850000.0
SUR,1997,926422500.0
SUR,1996,861372806.2082
SUR,1995,691590497.737557
SUR,1994,605492537.313433
SUR,1993,428764705.882353
SUR,1992,404600000.0
SUR,1991,448100000.0
SUR,1990,388400000.0
SUR,1989,542600000.0
SUR,1988,1161000000.0
SUR,1987,980000000.0
SUR,1986,891000000.0
SUR,1985,873000000.0
SUR,1984,864000000.0
SUR,1983,883500000.0
SUR,1982,915000000.0
SUR,1981,889000000.0
SUR,1980,795000000.0
SUR,1979,782500000.0
SUR,1978,735500000.0
SUR,1977,641500000.0
SUR,1976,505500000.0
SUR,1975,465500000.0
SUR,1974,409850000.0
SUR,1973,339450000.0
SUR,1972,311950000.0
SUR,1971,301000000.0
SUR,1970,274900000.0
SUR,1969,259650000.0
SUR,1968,241350000.0
SUR,1967,220700000.0
SUR,1966,190350000.0
SUR,1965,154150000.0
SUR,1964,134400000.0
SUR,1963,125950000.0
SUR,1962,116150000.0
SUR,1961,107700000.0
SUR,1960,99650000.0
SWE,2025,668998664082.081
SWE,2024,604827393488.582
SWE,2023,578990915246.07
SWE,2022,575071237640.921
SWE,2021,631693331300.776
SWE,2020,544265668451.678
SWE,2019,530894124494.418
SWE,2018,549649344043.182
SWE,2017,535172356784.769
SWE,2016,513058312950.939
SWE,2015,501602351911.6
SWE,2014,577727767303.596
SWE,2013,584125353119.18
SWE,2012,549739674655.127
SWE,2011,570538581144.45
SWE,2010,492750897239.447
SWE,2009,434311714442.499
SWE,2008,514614100832.941
SWE,2007,490047789548.441
SWE,2006,422528394459.353
SWE,2005,391688455928.597
SWE,2004,384545442175.019
SWE,2003,334072443515.576
SWE,2002,267371907446.776
SWE,2001,242497797484.776
SWE,2000,262903560280.282
SWE,1999,274318357862.122
SWE,1998,270887306758.576
SWE,1997,268249616890.856
SWE,1996,291949597375.485
SWE,1995,267050453506.792
SWE,1994,228699066874.028
SWE,1993,212644602615.823
SWE,1992,283908914454.48
SWE,1991,273831464572.137
SWE,1990,261466577008.853
SWE,1989,217632340194.512
SWE,1988,206686590775.558
SWE,1987,182744315973.756
SWE,1986,150279869728.789
SWE,1985,113958084357.094
SWE,1984,109043045407.287
SWE,1983,104862109663.367
SWE,1982,114214731798.937
SWE,1981,129498921475.688
SWE,1980,141886067003.972
SWE,1979,123207527699.377
SWE,1978,104290933495.629
SWE,1977,94331782622.2778
SWE,1976,89232517045.8459
SWE,1975,82765232647.753
SWE,1974,65917634590.2599
SWE,1973,59318842992.2378
SWE,1972,48883173399.9664
SWE,1971,41506151114.9262
SWE,1970,38037226668.2131
SWE,1969,33967301561.0634
SWE,1968,31277871668.8452
SWE,1967,29474881505.9928
SWE,1966,27154716721.2854
SWE,1965,24963947414.6983
SWE,1964,22685490195.3119
SWE,1963,20342131881.5074
SWE,1962,18794066990.0612
SWE,1961,17329620584.6147
SWE,1960,15930075466.8898
CHE,2025,1043529899250.92
CHE,2024,969919786394.884
CHE,2023,928435275851.707
CHE,2022,858479038993.75
CHE,2021,840710023481.35
CHE,2020,756096180222.082
CHE,2019,736384764156.877
CHE,2018,740766531453.991
CHE,2017,706660443624.485
CHE,2016,698607778794.566
CHE,2015,706199008878.656
CHE,2014,741168119616.628
CHE,2013,718748402259.576
CHE,2012,697882536676.898
CHE,2011,727231637101.778
CHE,2010,609999593541.9
CHE,2009,563659557945.042
CHE,2008,574703945157.419
CHE,2007,498993845384.872
CHE,2006,448364681767.427
CHE,2005,424511048024.414
CHE,2004,409012909529.554
CHE,2003,366563952624.935
CHE,2002,313930961760.554
CHE,2001,290160142213.795
CHE,2000,282327351965.893
CHE,1999,301911268140.061
CHE,1998,306907741067.733
CHE,1997,298868250534.004
CHE,1996,345373647249.191
CHE,1995,358152520084.567
CHE,1994,305916331797.909
CHE,1993,276339744179.751
CHE,1992,284139428246.338
CHE,1991,272953645746.165
CHE,1990,269768238554.564
CHE,1989,211241694480.103
CHE,1988,218788504066.152
CHE,1987,202238567596.566
CHE,1986,161487171048.974
CHE,1985,112652623417.85
CHE,1984,111104641869.175
CHE,1983,116361728836.168
CHE,1982,116776899472.984
CHE,1981,113936168923.735
CHE,1980,124404609416.96
CHE,1979,116702524207.614
CHE,1978,103821687919.463
CHE,1977,74237819013.938
CHE,1976,69508364538.3261
CHE,1975,66452559175.6092
CHE,1974,57963469606.9547
CHE,1973,50296651921.1325
CHE,1972,37399508286.8588
CHE,1971,30492832676.1654
CHE,1970,25374750743.1969
CHE,1969,22780211812.0824
CHE,1968,21024203656.3496
CHE,1967,19689329510.274
CHE,1966,18290928226.8879
CHE,1965,17033079428.475
CHE,1964,16071715835.0474
CHE,1963,14499109269.9708
CHE,1962,13185384690.7481
CHE,1961,11889851949.6661
CHE,1960,10569129805.9937
SYR,2022,23737634644.3994
SYR,2021,14892885528.1402
SYR,2020,12501503673.2425
SYR,2019,22583046644.6891
SYR,2018,21497779247.9835
SYR,2017,16369842725.4718
SYR,2016,12597854088.3602
SYR,2015,16466861435.0236
SYR,2014,21502061466.067
SYR,2013,21361254634.9336
SYR,2012,43190318032.5627
SYR,2011,67539433544.3077
SYR,2010,61390833272.6687
SYR,2009,54111721043.8087
SYR,2008,52557913397.4638
SYR,2007,40465331020.308
SYR,2006,33751812958.6391
SYR,2005,28858937499.1801
SYR,2004,25086910447.9968
SYR,2003,21828144686.0394
SYR,2002,20786986579.9105
SYR,2001,20078599626.0129
SYR,2000,18937031609.7969
SYR,1999,15873875968.9922
SYR,1998,15200846153.8462
SYR,1997,14505233463.035
SYR,1996,13789560878.2435
SYR,1995,11396706586.8263
SYR,1994,10122020000.0
SYR,1993,13695962055.4771
SYR,1992,13253565861.1424
SYR,1991,12981833333.3333
SYR,1990,12308624417.8268
SYR,1989,9853395761.63227
SYR,1988,10577041644.9944
SYR,1987,11356215543.3043
SYR,1986,13293205278.2803
SYR,1985,16403539892.7783
SYR,1984,17503078174.0039
SYR,1983,17589277143.1314
SYR,1982,16298929011.4681
SYR,1981,15518201335.3151
SYR,1980,13062420382.1656
SYR,1979,9929681528.66242
SYR,1978,9275200458.19015
SYR,1977,7696011396.0114
SYR,1976,7633528866.93424
SYR,1975,6826980444.14982
SYR,1974,5159557147.50895
SYR,1973,3239487516.42576
SYR,1972,3059681697.61273
SYR,1971,2589851325.14544
SYR,1970,2140384010.0724
SYR,1969,2245011514.55676
SYR,1968,1753746429.62092
SYR,1967,1580229799.42693
SYR,1966,1342287553.19149
SYR,1965,1472036540.13329
SYR,1964,1339494267.01571
SYR,1963,1200447408.37696
SYR,1962,1110565880.75881
SYR,1961,945244972.067039
SYR,1960,857704413.407821
TJK,2025,17660626562.4832
TJK,2024,14425113699.7925
TJK,2023,12244169292.7998
TJK,2022,10713525200.3998
TJK,2021,8937805347.13963
TJK,2020,8133963550.65742
TJK,2019,8300813599.3084
TJK,2018,7764999999.45362
TJK,2017,7536402852.85802
TJK,2016,6992416096.89018
TJK,2015,8271431485.07484
TJK,2014,9112605459.32845
TJK,2013,8448411318.25417
TJK,2012,7633036903.07634
TJK,2011,6522756255.012
TJK,2010,5642221099.17704
TJK,2009,4979472364.4534
TJK,2008,5161299725.27673
TJK,2007,3719524540.86193
TJK,2006,2830213848.6203
TJK,2005,2312352020.6689
TJK,2004,2076176869.41089
TJK,2003,1555318261.4172
TJK,2002,1221106220.2868
TJK,2001,1080772551.29433
TJK,2000,860541842.263697
TJK,1999,1086612290.27171
TJK,1998,1320199581.52261
TJK,1997,921518032.909326
TJK,1996,1043654822.33503
TJK,1995,1231561860.39946
TJK,1994,1522001205.54551
TJK,1993,1646623195.15603
TJK,1992,1908554572.27139
TJK,1991,2536585365.85366
TJK,1990,2629395066.27017
TZA,2025,90143496090.4411
TZA,2024,79235713444.9777
TZA,2023,79030935638.1317
TZA,2022,75749121846.9703
TZA,2021,70655628147.8986
TZA,2020,66068737786.0639
TZA,2019,61026731925.9213
TZA,2018,57003712892.0858
TZA,2017,53274884532.7886
TZA,2016,49774409374.4538
TZA,2015,47413919817.124
TZA,2014,49986726460.6805
TZA,2013,45648857242.315
TZA,2012,39650394362.9287
TZA,2011,34657140096.4836
TZA,2010,32012892919.37
TZA,2009,29400573553.6075
TZA,2008,27947821397.9272
TZA,2007,21860434823.4808
TZA,2006,18619859795.2852
TZA,2005,18395383647.4975
TZA,2004,16673062473.3981
TZA,2003,15211487708.7684
TZA,2002,14129651895.6911
TZA,2001,13563990022.3641
TZA,2000,13371767081.7428
TZA,1999,12704334195.8151
TZA,1998,12172790056.3733
TZA,1997,11158197941.9152
TZA,1996,9433528150.36609
TZA,1995,7631431840.49992
TZA,1994,6550480483.9385
TZA,1993,6182872707.82523
TZA,1992,6681997469.31292
TZA,1991,7197768158.58347
TZA,1990,6184384225.02712
TZA,1989,6418799006.80247
TZA,1988,7406614407.46127
TZA,1987,7824193222.11908
TZA,1986,10840864521.2338
TZA,1985,15328295175.4067
TZA,1984,12906635133.1557
TZA,1983,14049883809.0089
TZA,1982,13927383239.8322
TZA,1981,13161540377.5792
TZA,1980,11409228086.7463
TZA,1979,9804637490.81892
TZA,1978,9261675709.83072
TZA,1977,7732598995.10303
TZA,1976,6472511987.84735
TZA,1975,5729917839.54264
TZA,1974,4977337978.35959
TZA,1973,4144104535.49655
TZA,1972,3472787266.0964
TZA,1971,3050673517.33059
TZA,1970,2851419386.07225
TZA,1969,5142066811.47328
TZA,1968,4895251824.05927
TZA,1967,4565132047.52718
TZA,1966,4377998825.12047
TZA,1965,3817226546.22938
TZA,1964,3748840925.06363
TZA,1963,3456579293.44828
TZA,1962,3101589992.664
TZA,1961,2826179031.22839
TZA,1960,2651729807.38808
THA,2025,577009981112.015
THA,2024,529385520941.539
THA,2023,517013369475.121
THA,2022,495691837308.033
THA,2021,506049783824.94
THA,2020,500274927778.532
THA,2019,543976691793.886
THA,2018,506754208404.485
THA,2017,456356813536.764
THA,2016,413366349747.508
THA,2015,401296238228.084
THA,2014,407339040197.651
THA,2013,420333654592.547
THA,2012,397558325278.579
THA,2011,370818739623.622
THA,2010,341104766329.17
THA,2009,281710630187.319
THA,2008,291382982430.951
THA,2007,262942621455.053
THA,2006,221758296021.621
THA,2005,189318408468.595
THA,2004,172895685154.658
THA,2003,152280615245.887
THA,2002,134300904400.022
THA,2001,120296476180.402
THA,2000,126392224253.794
THA,1999,126669211778.94
THA,1998,113675596787.738
THA,1997,150180456565.728
THA,1996,183035237429.281
THA,1995,169278916592.843
THA,1994,146683778959.101
THA,1993,128889262951.157
THA,1992,111452746517.655
THA,1991,98234714971.0612
THA,1990,85343190719.0107
THA,1989,72250748099.9762
THA,1988,61667253471.3736
THA,1987,50535446554.8769
THA,1986,43096773980.8569
THA,1985,38900711332.5373
THA,1984,41797647775.6238
THA,1983,40042798388.4951
THA,1982,36589772403.7566
THA,1981,34846039193.6131
THA,1980,32353514988.7287
THA,1979,27371650824.5092
THA,1978,24006566636.6855
THA,1977,19779312261.3155
THA,1976,16985208648.2112
THA,1975,14882770593.9796
THA,1974,13702998512.4492
THA,1973,10838587357.7466
THA,1972,8177873151.04224
THA,1971,7375000024.03846
THA,1970,7086538437.5
THA,1969,6695336567.30769
THA,1968,6081009427.88461
THA,1967,5638461442.30769
THA,1966,5279230817.30769
THA,1965,4388937649.03846
THA,1964,3889129942.30769
THA,1963,3540403456.55305
THA,1962,3308912796.93487
THA,1961,3034037810.96795
THA,1960,2760750860.62197
TLS,2025,1902180257.82737
TLS,2024,1865608515.41321
TLS,2023,2079767200.0
TLS,2022,3208599900.0
TLS,2021,3625024300.0
TLS,2020,2162619200.0
TLS,2019,2032550400.0
TLS,2018,1555988600.0
TLS,2017,1584878400.0
TLS,2016,1640464600.0
TLS,2015,1590282400.0
TLS,2014,1447535200.0
TLS,2013,1395727400.0
TLS,2012,1160555000.0
TLS,2011,1042534600.0
TLS,2010,881909300.0
TLS,2009,726937800.0
TLS,2008,648523600.0
TLS,2007,542795400.0
TLS,2006,453792400.0
TLS,2005,462268000.0
TLS,2004,440772000.0
TLS,2003,490439100.0
TLS,2002,469455500.0
TLS,2001,477359300.0
TLS,2000,366924300.0
TLS,1999,225357600.0
TLS,1998,325729800.0
TLS,1997,319972700.0
TLS,1996,306956900.0
TLS,1995,262819900.0
TLS,1994,239040500.0
TLS,1993,216914400.0
TLS,1992,187891500.0
TLS,1991,147713000.0
TLS,1990,128210142.0
TGO,2025,11889949067.4697
TGO,2024,10643440332.2445
TGO,2023,9723300576.72675
TGO,2022,8646453099.4124
TGO,2021,8541668141.26198
TGO,2020,7486031561.86885
TGO,2019,6992942458.99419
TGO,2018,7029215766.46367
TGO,2017,6387424239.8801
TGO,2016,6071167584.1951
TGO,2015,5755457836.01866
TGO,2014,6393314707.85456
TGO,2013,6021729629.82454
TGO,2012,5413541649.14901
TGO,2011,5422439152.10906
TGO,2010,4746386893.22553
TGO,2009,4721888275.26937
TGO,2008,4578847112.70688
TGO,2007,3759962853.26476
TGO,2006,3320907721.74508
TGO,2005,3221910408.46516
TGO,2004,3191561508.69088
TGO,2003,2987984050.99318
TGO,2002,2410199032.43102
TGO,2001,2093498674.49678
TGO,2000,2106848752.27753
TGO,1999,2226577203.91399
TGO,1998,2241650112.33333
TGO,1997,2116818622.95834
TGO,1996,2069506014.46659
TGO,1995,1849110468.19569
TGO,1994,1387662121.46736
TGO,1993,1741944426.20894
TGO,1992,2390796915.91958
TGO,1991,2262767860.10937
TGO,1990,2299665505.61434
TGO,1989,1910635575.38044
TGO,1988,1947208354.22555
TGO,1987,1763978065.8368
TGO,1986,1498219578.86978
TGO,1985,1076604520.42427
TGO,1984,1014170069.21689
TGO,1983,1081387264.60786
TGO,1982,1160337039.38068
TGO,1981,1359026709.45126
TGO,1980,1604836915.96662
TGO,1979,1259365711.53521
TGO,1978,1164025637.26464
TGO,1977,1097893825.98815
TGO,1976,874681611.928369
TGO,1975,871781686.907321
TGO,1974,791450308.362944
TGO,1973,574030983.980053
TGO,1972,474043921.843537
TGO,1971,404648367.76644
TGO,1970,358665753.909298
TGO,1969,378091809.602636
TGO,1968,341691567.465593
TGO,1967,327215843.636336
TGO,1966,305227594.821437
TGO,1965,264505506.022433
TGO,1964,234572186.455851
TGO,1963,202305865.235908
TGO,1962,186745757.859216
TGO,1961,178497098.264275
TGO,1960,171057069.137772
TON,2025,679218218.578017
TON,2024,647488243.847291
TON,2023,591139733.623755
TON,2022,556514556.392844
TON,2021,519306339.3498
TON,2020,506571486.576395
TON,2019,506031247.606648
TON,2018,493530766.930564
TON,2017,459976847.108128
TON,2016,420828254.541601
TON,2015,437525538.903019
TON,2014,440997734.928723
TON,2013,451788498.263614
TON,2012,471122971.305043
TON,2011,414143828.494419
TON,2010,366887374.989696
TON,2009,312415028.446113
TON,2008,344438844.333518
TON,2007,298519623.342085
